file_name,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18
10_points_GTv3_150_-150.png,180429,15920,0,0,574,1447,0,0,0,555,2859,68,41,1153,7403,26121,0,0,13430
10_points_GTv3_150_-250.png,104912,1616,0,0,2132,2090,2429,0,0,0,0,117,182,0,0,21541,0,0,114981
10_points_GTv3_150_-50.png,4943,106074,0,466,62189,672,0,0,1690,0,0,171,0,0,0,7604,0,395,65796
10_points_GTv3_150_0.png,85215,42237,84,45,40299,2075,0,0,0,75,1149,453,0,0,5485,44289,0,76,28518
10_points_GTv3_150_200.png,33041,91098,0,0,1088,0,0,0,0,0,0,409,797,992,0,0,0,314,122261
10_points_GTv3_200_-100.png,64082,69990,0,0,696,0,0,0,2768,0,184,77,0,121,0,36108,0,588,75386
10_points_GTv3_200_-200.png,124756,13695,0,0,5178,2238,1231,0,0,0,0,749,0,0,0,32243,0,62,69848
10_points_GTv3_200_100.png,122210,41132,0,0,27662,1324,0,0,4314,0,0,0,0,1032,1562,15446,0,923,34395
10_points_GTv3_200_150.png,34469,26668,0,558,137612,0,0,0,0,0,0,143,0,1677,0,22264,0,438,26171
10_points_GTv3_200_50.png,106810,62373,46,0,53110,0,0,4142,0,0,0,0,0,0,218,0,0,211,23090
10_points_GTv3_50_-100.png,24769,15491,0,901,105304,3394,1964,0,0,0,0,0,100,1101,11575,3458,0,200,81743
10_points_GTv3_50_-150.png,9415,11878,0,0,215234,0,370,0,0,53,189,116,0,0,2320,6112,0,59,4254
10_points_GTv3_50_-200.png,133699,11930,0,0,19966,1353,1987,0,0,365,426,1131,625,206,10096,39503,0,156,28557
10_points_GTv3_50_-250.png,77721,0,0,489,138068,0,1452,0,0,0,0,174,0,0,851,31245,0,0,0
10_points_GTv3_50_-50.png,104474,19853,0,0,964,2651,1568,0,1307,0,0,0,0,0,7692,26609,0,79,84803
10_points_GTv3_50_0.png,158484,21058,0,0,0,895,0,0,0,0,0,0,0,0,15013,15415,0,1719,37416
10_points_GTv3_50_150.png,85808,32979,0,0,0,1334,0,0,0,1424,3008,92,241,0,18761,8048,0,144,98161
11_points_GTv3_-100_-100.png,70014,33231,0,0,2274,2022,0,0,0,0,0,387,0,0,14911,44321,0,221,82619
11_points_GTv3_-100_-150.png,38651,68193,0,0,0,802,0,0,0,95,576,247,600,0,17560,7041,0,471,115764
11_points_GTv3_-100_-200.png,82527,57457,0,0,0,2327,0,0,0,196,553,0,172,0,3810,38792,0,1529,62637
11_points_GTv3_-100_-250.png,156055,3859,0,0,1652,5874,0,11921,3129,0,299,445,0,0,11391,29269,0,122,25984
11_points_GTv3_-100_-50.png,67079,36341,0,0,1973,3118,7109,0,0,0,0,351,0,123,12542,48787,0,68,72509
11_points_GTv3_-100_0.png,66949,48693,0,0,11,0,806,0,0,0,0,0,0,6082,11329,21751,0,1103,93276
11_points_GTv3_-100_100.png,46847,26693,0,0,0,0,1057,265,3934,0,0,0,0,1281,15117,0,0,84,154722
11_points_GTv3_-100_150.png,122020,0,0,0,2689,7143,6171,6838,0,0,0,509,0,1969,12746,76401,0,0,13514
11_points_GTv3_-150_-150.png,61775,26979,0,0,0,2099,7113,0,0,246,1342,67,0,0,8379,46050,0,225,95725
11_points_GTv3_-150_-200.png,102759,45650,0,0,937,2000,1056,847,3120,0,476,281,0,0,18717,5857,0,162,68138
11_points_GTv3_-150_-250.png,168328,1190,0,0,672,3345,0,7450,2554,0,0,404,0,0,3229,49559,0,22,13247
11_points_GTv3_-150_-50.png,127394,2207,0,0,599,0,2136,0,0,0,0,292,0,232,8148,18946,0,26,90020
11_points_GTv3_-150_0.png,97296,10675,0,0,0,1360,1292,0,0,0,0,63,0,2571,16690,16302,0,365,103386
11_points_GTv3_-150_200.png,65538,42186,0,0,1738,4791,2,0,0,0,0,270,0,0,1330,69519,0,230,64396
11_points_GTv3_-150_50.png,60518,26328,0,0,897,0,0,0,0,0,0,55,0,3546,22747,10507,0,293,125109
11_points_GTv3_-200_-100.png,147430,30691,0,0,1384,6380,5397,0,0,0,0,289,0,1156,8236,38864,0,203,9970
11_points_GTv3_-200_-250.png,123966,15472,0,0,3013,5511,0,0,0,0,0,553,670,0,4583,45197,0,98,50937
11_points_GTv3_-200_-50.png,89914,38341,0,0,0,0,1799,0,0,0,0,0,0,3408,19164,0,0,728,96646
11_points_GTv3_-200_0.png,40800,15773,0,176,6685,2435,0,0,0,0,0,65,0,936,11559,34549,0,110,136912
11_points_GTv3_-200_100.png,100117,26885,0,0,2164,2881,0,0,0,0,0,351,0,0,4765,63937,0,192,48708
11_points_GTv3_-200_50.png,34830,86083,0,0,15224,0,0,0,0,0,0,0,0,0,11977,0,0,764,101122
11_points_GTv3_-250_-200.png,139658,0,0,0,634,3035,1260,0,0,72,262,183,0,3433,10374,27487,0,0,63602
11_points_GTv3_-250_-50.png,96389,64593,0,0,0,1296,0,0,0,0,0,80,0,1896,4289,1749,0,441,79267
11_points_GTv3_-250_0.png,99691,25005,0,0,16665,5384,239,0,0,0,0,0,0,1844,10540,13910,0,208,76514
11_points_GTv3_-250_100.png,160556,6232,0,0,4270,2320,0,0,0,0,0,740,0,0,0,65585,0,40,10257
11_points_GTv3_-250_150.png,156378,0,0,0,3408,4144,566,0,0,0,0,640,0,0,0,71706,0,0,13158
11_points_GTv3_-250_200.png,64820,0,0,0,0,3685,0,0,0,0,0,224,0,0,0,62108,0,0,119163
11_points_GTv3_-50_-150.png,41538,38968,0,0,1335,3208,0,0,0,0,0,777,631,0,7373,47927,0,358,107885
11_points_GTv3_-50_-200.png,92583,61305,0,0,5513,85,0,0,0,0,0,419,906,0,12140,2852,0,697,73500
11_points_GTv3_-50_-250.png,93740,47238,0,616,63504,4045,0,0,0,0,0,237,0,0,8754,16372,0,848,14646
11_points_GTv3_-50_-50.png,120217,32374,0,0,0,0,0,0,0,0,0,0,0,0,21255,0,0,329,75825
11_points_GTv3_-50_100.png,83832,0,0,0,0,0,2947,0,0,0,0,677,0,3565,22452,12953,0,0,123574
11_points_GTv3_-50_50.png,59306,29976,0,367,41864,889,380,6737,0,0,0,0,263,117,10536,58263,0,274,41028
11_points_GTv3_0_-100.png,18681,56302,0,0,103814,0,0,0,0,0,0,0,0,8,5486,0,0,1382,64327
11_points_GTv3_0_-250.png,41044,48680,0,148,77875,3040,0,0,0,186,270,287,0,0,407,45441,0,1259,31363
11_points_GTv3_0_0.png,69656,0,0,0,122515,1426,5029,0,0,0,0,613,0,1130,2130,45443,0,0,2058
11_points_GTv3_0_100.png,90433,44205,0,68,37102,1140,114,0,0,0,0,210,0,1074,4905,24400,0,444,45905
11_points_GTv3_0_200.png,128323,0,0,0,2733,3739,0,0,0,48,986,715,0,0,0,113456,0,0,0
11_points_GTv3_100_-100.png,87528,41376,0,0,0,0,0,315,0,0,0,0,0,2405,10731,10684,0,674,96287
11_points_GTv3_100_-150.png,125275,40589,0,0,0,0,0,0,0,0,0,0,0,3518,8155,0,0,491,71972
11_points_GTv3_100_-200.png,139884,13585,0,0,1362,2049,1424,0,0,0,0,112,0,2519,8438,44081,0,240,36306
11_points_GTv3_100_-50.png,75817,67212,0,0,19305,2791,0,5425,0,0,0,238,41,1504,0,54377,0,1242,22048
11_points_GTv3_100_100.png,127940,40075,0,0,3178,5216,2422,0,0,0,0,234,0,0,3206,54207,0,153,13369
